102.2366 	EXP 	image: autoDraw = True
102.2366 	EXP 	image_2: autoDraw = True
102.2366 	EXP 	text: autoDraw = True
102.2366 	EXP 	text_3: autoDraw = True
102.2367 	EXP 	window1: recordFrameIntervals = False
104.9042 	DATA 	Keypress: 2
104.9058 	EXP 	New trial (rep=0, index=25): {'Stimulus': u'Stimuli/FFSAD1.png', 'Neutral': u'Stimuli/FFNEU.png'}
105.0387 	EXP 	window1: recordFrameIntervals = False
105.0534 	EXP 	image: autoDraw = False
105.0534 	EXP 	image_2: autoDraw = False
105.0534 	EXP 	text: autoDraw = False
105.0534 	EXP 	text_3: autoDraw = False
105.0534 	EXP 	image: image = u'Stimuli/FFNEU.png'
105.0534 	EXP 	image_2: image = u'Stimuli/FFSAD1.png'
105.0534 	EXP 	image: autoDraw = True
105.0534 	EXP 	image_2: autoDraw = True
105.0534 	EXP 	text: autoDraw = True
105.0534 	EXP 	text_3: autoDraw = True
105.0535 	EXP 	window1: recordFrameIntervals = False
107.8545 	DATA 	Keypress: 1
107.8561 	EXP 	New trial (rep=0, index=26): {'Stimulus': u'Stimuli/FFANG3.png', 'Neutral': u'Stimuli/FFNEU.png'}
107.9816 	EXP 	window1: recordFrameIntervals = False
108.0038 	EXP 	image: autoDraw = False
108.0038 	EXP 	image_2: autoDraw = False
108.0038 	EXP 	text: autoDraw = False
108.0038 	EXP 	text_3: autoDraw = False
108.0038 	EXP 	image: image = u'Stimuli/FFNEU.png'
108.0038 	EXP 	image_2: image = u'Stimuli/FFANG3.png'
108.0038 	EXP 	image: autoDraw = True
108.0038 	EXP 	image_2: autoDraw = True
108.0038 	EXP 	text: autoDraw = True
108.0038 	EXP 	text_3: autoDraw = True
108.0040 	EXP 	window1: recordFrameIntervals = False
109.0377 	DATA 	Keypress: 1
109.0386 	EXP 	New trial (rep=0, index=27): {'Stimulus': u'Stimuli/EBFEA3.png', 'Neutral': u'Stimuli/EBNEU.png'}
109.1639 	EXP 	window1: recordFrameIntervals = False
109.1872 	EXP 	image: autoDraw = False
109.1872 	EXP 	image_2: autoDraw = False
109.1872 	EXP 	text: autoDraw = False
109.1872 	EXP 	text_3: autoDraw = False
109.1872 	EXP 	image: image = u'Stimuli/EBNEU.png'
109.1872 	EXP 	image_2: image = u'Stimuli/EBFEA3.png'
109.1872 	EXP 	image: autoDraw = True
109.1872 	EXP 	image_2: autoDraw = True
109.1872 	EXP 	text: autoDraw = True
